инструмент	актуальная_ссылка	запасная_копия	копий
bazzite-nvidia	https://github.com/Bolachacinza/bazzite-nvidia	—	1
bbc-skill	https://github.com/Analliseamicable382/bbc-skill	—	1
bbd2api	https://github.com/Bean5789/bbd2api	—	1
bbtool	https://github.com/Physiotherapist16/BBtool	—	1
bc-game-crash-predictor	https://github.com/sunxholejabi/bc-game-crash-predictor	—	1
bcp	https://github.com/kumailhassan1123/bcp	—	1
bdd-react-app	https://github.com/Jcvdm/bdd-react-app	—	1
beacon	https://github.com/TheKanjiTV/Beacon	—	1
beads-dashboard	https://github.com/Sehaam16/beads-dashboard	—	1
beads_rust	https://github.com/juanlu12332/beads_rust	—	1
beagle	https://github.com/bpcorneille/beagle	—	1
beam	https://github.com/Hamdy1234H/beam	—	1
beaned-charts	https://github.com/Zliito/beaned-charts	—	1
bear-notes7mcp	https://github.com/thiagoruss0/bear-notes7mcp	—	1
beast-scanner	https://github.com/neyokay1/Beast-Scanner	—	1
beatrix	https://github.com/adam-317/Beatrix	—	1
beautiful-mermaid	https://github.com/prakashkatla/beautiful-mermaid	—	1
beautiful-react-auth-ui	https://github.com/harkw32cpu/beautiful-react-auth-ui	—	1
beautyoura-website	https://github.com/MahmutLXD/beautyoura-website	—	1
because	https://github.com/nicomadeankaf/because	—	1
bee-swarm-simulator-script	https://github.com/zinebaitaddi/Bee-Swarm-Simulator-Script	—	1
belydan.github.io	https://github.com/belydan/belydan.github.io	—	1
bemo	https://github.com/moussegenusanthurium256/bemo	—	1
bemo-cafe	https://github.com/tishaworldclass53/bemo-cafe	—	1
ben-jilo.github.io	https://github.com/Ben-jilo/ben-jilo.github.io	—	1
benbi123.github.io	https://github.com/Benbi123/benbi123.github.io	—	1
bernabeu.	https://github.com/kamutahi27/bernabeu.	—	1
berrysentinel	https://github.com/TamaleGT/BerrySentinel	—	1
bess-energy-management-system	https://github.com/Marinalizm/BESS-energy-management-system	—	1
best-backlink-analyzer	https://github.com/AhmedAj22/best-backlink-analyzer	—	1
best-blox-fruits-auto-farming-2025	https://github.com/i-muhammadahmad/Best-Blox-Fruits-Auto-Farming-2025	—	1
best-crypto-telegram-channels	https://github.com/algobytesolutions/Best-Crypto-Telegram-Channels	—	1
best-skills	https://github.com/Kartikpanel2008/best-skills	—	1
best_ai_contents_channel_yt	https://github.com/lukfian89/BEST_AI_CONTENTS_CHANNEL_YT	—	1
better-all	https://github.com/Madman696/better-all	—	1
better-chat	https://github.com/Chris31372/better-chat	—	1
better-clawd	https://github.com/Revolutionattilio514/better-clawd	—	1
better-crontab	https://github.com/salmon-arch/better-crontab	—	1
better-email	https://github.com/Ikhsan0311/better-email	—	1
better-link	https://github.com/PedroFake02/better-link	—	1
better-plan-mode	https://github.com/LIPOKA/better-plan-mode	—	1
better-result	https://github.com/gggjhgkuhgkug/better-result	—	1
better-rm	https://github.com/abhi671roy/better-rm	—	1
better-tokio-select	https://github.com/energia30-byte/better-tokio-select	—	1
betterclaude-workers	https://github.com/pnv06/betterclaude-workers	—	1
beyond-charts-interactive-storytelling	https://github.com/Machato2708/Beyond-Charts-Interactive-Storytelling	—	1
bg-remover-ai	https://github.com/anmar-maker/bg-remover-ai	—	1
bgent	https://github.com/thelmaconciliatory525/Bgent	—	1
bggg-skill-taotie	https://github.com/Einherjar99/bggg-skill-taotie	—	1
bgproc	https://github.com/MayarDh/bgproc	—	1
bgpsec-falcon512	https://github.com/Crazy444-yo/bgpsec-falcon512	—	1
bi-clima-la-plata-enso	https://github.com/azertydj23-design/bi-clima-la-plata-enso	—	1
bibguard	https://github.com/HaucaVN/BibGuard	—	1
bibtex-extraction	https://github.com/rehanvhora778/bibtex-extraction	—	1
big-data-pyspark-mapreduce	https://github.com/elb200/big-data-pyspark-mapreduce	—	1
bigphish	https://github.com/Mean-figwax189/bigphish	—	1
bigram-language-model	https://github.com/khangcutis1/bigram-language-model	—	1
bigtech-interview-insights	https://github.com/laradamerji-arch/bigtech-interview-insights	—	1
bilibili-cli	https://github.com/tiwarn01/bilibili-cli	—	1
bilibilirelationmap	https://github.com/zdx123z/BilibiliRelationMap	—	1
bilitv	https://github.com/sarogar559/BiliTV	—	1
binance	https://github.com/quillantinny41/binance	—	1
binance-claw	https://github.com/Scandalousnessmotley216/Binance-Claw	—	1
binance-scalping	https://github.com/marahman30104/binance-scalping	—	1
binaryrunnerandroid	https://github.com/Maxx0x1/BinaryRunnerAndroid	—	1
bingewatch	https://github.com/Drs1901/BingeWatch	—	1
binlookup-api	https://github.com/guabaaps-wq/binlookup-api	—	1
biodiversity-battle-game	https://github.com/Krry42/biodiversity-battle-game	—	1
biosynther	https://github.com/PoraminSukyaruek/BioSynther	—	1
birdflappy	https://github.com/200PATOLINO/BirdFlappy	—	1
bis	https://github.com/SBT-JP/bis	—	1
bistaclassroom	https://github.com/JanaAhmedI/BistaClassroom	—	1
bit-of-business-os	https://github.com/danieltulus/Bit-of-Business-OS	—	1
bitbucket-cli	https://github.com/galeristore88id-ctrl/bitbucket-cli	—	1
bitcoin-strategy-backtester	https://github.com/nartac/bitcoin-strategy-backtester	—	1
bitcoin-white-paper	https://github.com/OluwatoyinC/Bitcoin-White-Paper	—	1
bitpay-crypto-signal-trading-bot-analysis-signal-masters-trading-crypto	https://github.com/whathedogding/BitPay-Crypto-Signal-Trading-Bot-Analysis-Signal-Masters-Trading-Crypto	—	1
bitquant-auto-bot	https://github.com/HRZht/Bitquant-Auto-Bot	—	1
bitrix-cdn	https://github.com/erikdwi03/bitrix-cdn	—	1
blackvault	https://github.com/Rianna113/BlackVault	—	1
bladerex24.github.io	https://github.com/Bladerex24/bladerex24.github.io	—	1
blades-of-fire-external-toolset	https://github.com/eridanux/blades-of-fire-external-toolset	—	1
blas-base-ssyr2	https://github.com/connecting001/blas-base-ssyr2	—	1
blas-ext-base-dsort	https://github.com/Zebzu00/blas-ext-base-dsort	—	1
blas-ext-base-ndarray-gcusumkbn2	https://github.com/huvudwtibtti/blas-ext-base-ndarray-gcusumkbn2	—	1
blaze-automator	https://github.com/Ivantoos/Blaze-Automator	—	1
blazouter	https://github.com/FRANCIS74232/Blazouter	—	1
blender-desktop	https://github.com/sabrinahpantoja/blender-desktop	—	1
blender-mcp	https://github.com/Vertiiii/blender-mcp	—	1
blender_mcp	https://github.com/Immunogenic-prismspectroscope589/Blender_mcp	—	1
blenderquestionanswer	https://github.com/hakimpain/BlenderQuestionAnswer	—	1
blink-skill	https://github.com/myoodu8447/blink-skill	—	1
bliss-browser_offline-games_browser-battle	https://github.com/Arokk15/Bliss-Browser_Offline-Games_Browser-Battle	—	1
bliss_browser_janet	https://github.com/MonyiGamer/Bliss_Browser_Janet	—	1
bliss_browser_jolie	https://github.com/mommommommom123/Bliss_Browser_Jolie	—	1
bliss_browser_luau	https://github.com/DUXXOFF/Bliss_Browser_Luau	—	1
bliss_browser_pep8	https://github.com/BKO2023/Bliss_Browser_Pep8	—	1
blockchain-ai-agent-project	https://github.com/rhaylee250/blockchain-ai-agent-project	—	1
blockchain-data-crawler	https://github.com/kiranjisonawane143/blockchain-data-crawler	—	1
blockchain-file-verification	https://github.com/kwas123/Blockchain-file-verification	—	1
blog	https://github.com/fannyantiauthoritarian233/Blog	—	1
blog-post-card	https://github.com/giunco/blog-post-card	—	1
blog-preview-card	https://github.com/ericliu8888/blog-preview-card	—	1
blog-starter-template	https://github.com/rizkiameli/blog-starter-template	—	1
blog-writer_mcp	https://github.com/Divine-myositistrichinosa310/blog-writer_mcp	—	1
blogging-website	https://github.com/shokoofehahmadinia/Blogging-Website	—	1
blogit-app	https://github.com/aayushv2003/BlogIT-App	—	1
blood-donation-sql-project	https://github.com/mustkimkureshi/blood-donation-sql-project	—	1
bloodbash	https://github.com/ahmadzman/BloodBash	—	1
bloodline-mod-set-jump-height-cheat	https://github.com/Toheed2004/Bloodline-mod-set-jump-height-cheat	—	1
bloom	https://github.com/ojamesalaba93/bloom	—	1
bloomeetunes	https://github.com/StylishMonke/BloomeeTunes	—	1
blossoming	https://github.com/naseer125/Blossoming	—	1
blox-fruits	https://github.com/NaoMeEsquece/Blox-Fruits	—	1
blue-black-team-dynamic-web-page	https://github.com/zdayda/Blue-Black-Team-Dynamic-Web-page	—	1
blue-devil	https://github.com/kakasarkar/blue-devil	—	1
blueosint	https://github.com/FLORCRIOLLO/blueosint	—	1
blueprint-mcp	https://github.com/Kasun2006/blueprint-mcp	—	1
bluesky-social-bot	https://github.com/AdrianVallejosFlores/bluesky-social-bot	—	1
bluetooth-speaker-keepalive-windows	https://github.com/rishab010507/bluetooth-speaker-keepalive-windows	—	1
blum-crypto-trading-bot-p2p-chain-exchange-blumcrypto-farm-hack-cheat-4l	https://github.com/Pheap123/Blum-Crypto-Trading-Bot-P2P-Chain-Exchange-blumcrypto-Farm-Hack-Cheat-4l	—	1
blurredzedthemes	https://github.com/ade-putra-code/BlurredZedThemes	—	1
bm.md	https://github.com/ujaan890/bm.md	—	1
bmo-ai-chatbot	https://github.com/kalbou/BMO-AI-Chatbot	—	1
bmus	https://github.com/ibra2008klk/bmus	—	1
bnb-copy-trading-bot-go	https://github.com/S2D0N/bnb-copy-trading-bot-go	https://github.com/x7xomegax7x/bnb-copy-trading-bot-go	2
bnb-trading-bot	https://github.com/Cingulumsloppyjoe432/bnb-trading-bot	—	1
bns-lang-	https://github.com/Mdsakha127/bns-lang-	—	1
bo6-secretloadouts	https://github.com/MannKalariya/BO6-SecretLoadouts	—	1
bobanimelist	https://github.com/Jonasedwardsalkfirehose824/bobanimelist	—	1
bobbie-releases	https://github.com/confirmed-asiancoralsnake620/bobbie-releases	—	1
boilerplates	https://github.com/Cheridaweatherproof853/boilerplates	—	1
boltzpay	https://github.com/grimn0va/boltzpay	—	1
bongocat-desktop	https://github.com/abid9374/BongoCat-Desktop	—	1
bonklm	https://github.com/sammm0308/bonklm	—	1
boo	https://github.com/Ardiyan45/boo	—	1
book-e-commerce	https://github.com/mehedihasanfarabi10/Book-E-commerce	—	1
book-sales-forecasting-timeseries	https://github.com/Kenzyken-gsm/book-sales-forecasting-timeseries	—	1
book-theme	https://github.com/Oswelllowinterest832/book-theme	—	1
book2skills	https://github.com/Waterinsoluble-orderplatyctenea746/book2skills	—	1
booking-system-go-vue	https://github.com/zeeclex/booking-system-go-vue	—	1
bookly-react-19	https://github.com/XxOdynxX/bookly-react-19	—	1
bookshelf-api-submission	https://github.com/danieltulus/bookshelf-api-submission	—	1
boomland-io-bot-crypto-game-auto-farm-clicker-cheat-api-hack	https://github.com/husam8185/BoomLand-io-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Api-Hack	—	1
borgmate	https://github.com/clodoaldops/borgmate	—	1
borischernyclaudemarkdown	https://github.com/maximus0411/BorisChernyClaudeMarkdown	—	1
borisfx-mocha-pro	https://github.com/ur1nonlyheh/borisfx-mocha-pro	—	1
boropheneos	https://github.com/Distortion24/BoropheneOS	—	1
bot-n-animado-con-html-y-css	https://github.com/Websyze/Bot-n-animado-con-HTML-y-CSS	—	1
botnet-free	https://github.com/Sas6ik/botnet-free	—	1
boze-client-cr4cked	https://github.com/carmelvindicatory837/Boze-Client-Cr4cked	—	1
bpax	https://github.com/Mikothegreatone/bpax	—	1
bpc	https://github.com/Marwanmano1/BPC	—	1
bptree	https://github.com/liam2655/bptree	—	1
bradesco---genai-dados-projeto-1	https://github.com/Nightizi/Bradesco---GenAI-Dados-Projeto-1	—	1
brahmastra_osint	https://github.com/connedigital/Brahmastra_OSINT	—	1
brailix	https://github.com/dustbowljansen462/brailix	—	1
brain-tree-os	https://github.com/Naturejackofalltrades252/brain-tree-os	—	1
brainfxxck	https://github.com/dellaa129/brainfxxck	—	1
brainrot-script-collector-roblox	https://github.com/Coderkreet/brainrot-script-collector-roblox	—	1
braintreechk	https://github.com/goofball7162/BraintreeCHK	—	1
brand-deals-ai	https://github.com/DevangGentyal/brand-deals-ai	—	1
braze-campaign-setup-automation-bot	https://github.com/idkAboutMe/braze-campaign-setup-automation-bot	—	1
brazil-proxies	https://github.com/designvare/Brazil-Proxies	—	1
bread-run-simulator-toolkit	https://github.com/sabalearning01/bread-run-simulator-toolkit	—	1
breakout-game	https://github.com/UmarWaqas513/Breakout-Game	https://github.com/rimalbp/Breakout-Game	2
bridge-suite-mcp	https://github.com/oxidizable-malinois605/bridge-suite-mcp	—	1
briefly	https://github.com/nathguede/briefly	—	1
bright-future-academy	https://github.com/ipoprock/Bright-Future-Academy	—	1
brilliance-auto-bot	https://github.com/ToasterInjecctor/Brilliance-Auto-Bot	—	1
brilliant-crypto-bot-crypto-game-auto-farm-clicker-cheat-token-hack-api	https://github.com/Philiplaurence123/Brilliant-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api	—	1
brix-protocol	https://github.com/recordrnase224/brix-protocol	—	1
brockleyai	https://github.com/heliumgrouplypressin723/brockleyai	—	1
browser-cli	https://github.com/mauritzpatriarchic762/browser-cli	—	1
browser-data-grabber	https://github.com/ciacou001/Browser-Data-Grabber	—	1
browser-homepage	https://github.com/Mukesh788/browser-homepage	—	1
browser-marl-hideseek	https://github.com/guimnou/browser-marl-hideseek	—	1
browser-pilot	https://github.com/tienlt2406/browser-pilot	—	1
browser-sdk	https://github.com/dshlr/browser-sdk	—	1
browser-testing	https://github.com/gollfinho/Browser-Testing	—	1
browserautomation-skill	https://github.com/stveenli/browserautomation-skill	—	1
browserclaw	https://github.com/Marashumpo/browserclaw	—	1
browsercluster	https://github.com/SagarSangani/BrowserCluster	—	1
browserllm	https://github.com/Lethibich3038/BrowserLLM	—	1
brutal	https://github.com/Salmajibeh/brutal	—	1
brute-force-exploitation-and-defense-lab	https://github.com/starlincxv177/Brute-Force-Exploitation-and-Defense-Lab	—	1
brute_it	https://github.com/Sbdbb/brute_it	—	1
bryanchetcuti-splash	https://github.com/rattaoulle9163/bryanchetcuti-splash	—	1
bsutils	https://github.com/BenxT512/BsUtils	—	1
btcmultipuzzle	https://github.com/mayankkmaurya/BTCMultiPuzzle	—	1
bua	https://github.com/EZdanshak/bua	—	1
bubble-2048	https://github.com/tech-with-aditya/bubble-2048	—	1
buddhist-ai-translator	https://github.com/himanshu-hub/Buddhist-AI-Translator	—	1
buddy	https://github.com/chihuahuamunich31/buddy	—	1
buddy-reroll	https://github.com/kaly7004/buddy-reroll	—	1
bue-introduction-to-programming-and-problem-solving	https://github.com/Thiagx08/BUE-Introduction-to-Programming-and-Problem-Solving	—	1
bug-hunt	https://github.com/thamarai-selvi/bug-hunt	—	1
bug-hunter	https://github.com/isdvsv/bug-hunter	—	1
build-code-agent	https://github.com/Sealed-organofcorti310/build-code-agent	—	1
build-your-own-shell	https://github.com/Destides/Build-your-own-shell	—	1
buildcored-orcas	https://github.com/Catchphraseostryopsis204/buildcored-orcas	—	1
buildflow	https://github.com/ohpsca/buildflow	—	1
building-ai-agents-part-3-scaling-collaboration-and-advanced-reasoning	https://github.com/ironman07/Building-AI-Agents-Part-3-Scaling-Collaboration-and-Advanced-Reasoning	—	1
buildog-palette	https://github.com/nattaponghkst-pixel/buildog-palette	—	1
builds	https://github.com/ipoprock/builds	—	1
bulk-emails-verifier	https://github.com/AvishekInvincible/bulk-emails-verifier	—	1
bulk-image-downloader-free	https://github.com/Shaikhershad/Bulk-Image-Downloader-Free	—	1
bulk-image-downloader-update	https://github.com/thaunghtikeyangon/Bulk-Image-Downloader-Update	—	1
bulk-rnaseq-visualization-workflow-zrn01	https://github.com/chaharane/Bulk-RNAseq-visualization-workflow-ZRN01	—	1
bumble-conversation-analysis	https://github.com/Kailash139/bumble-conversation-analysis	—	1
bun-flux	https://github.com/Reezeytech/bun-flux	—	1
bunny	https://github.com/lowwkezer/bunny	—	1
bunnytweak	https://github.com/lowwkezer/bunnytweak	—	1
burnout_analysis	https://github.com/cloudedminds/Burnout_Analysis	—	1
burp-idor	https://github.com/sammakumbe/burp-idor	—	1
burpinjector	https://github.com/Cliftonnonexplosive880/BurpInjector	—	1
bursa-barosu-knowledge-graph	https://github.com/JO38ALAA/bursa-barosu-knowledge-graph	—	1
bus-ticket-booking	https://github.com/diosa1975/bus-ticket-booking	https://github.com/timmyunplayable214/bus-ticket-booking	2
business-analytics-dashboard	https://github.com/RetajGenius/business-analytics-dashboard	—	1
business-gemini-2api	https://github.com/Sontian1996/business-gemini-2api	—	1
buslytics	https://github.com/gishanrivindu00/buslytics	—	1
buyer-eval-skill	https://github.com/Zorineinsupportable217/buyer-eval-skill	—	1
bw-photo-colorize	https://github.com/Cucurbitapepomelopepomirrorcarp968/bw-photo-colorize	—	1
by-binds-yourself	https://github.com/waweruv170/by-binds-yourself	—	1
byebyevpn	https://github.com/Scarecrowish-shoat5968/ByeByeVPN	—	1
byetunes	https://github.com/miroslav1123/ByeTunes	—	1
bypass-all	https://github.com/Icy-Senpal/bypass-all	—	1
bytecode-introspection	https://github.com/kozy55/bytecode-introspection	—	1
c-3dr	https://github.com/cyran-kyle/c-3dr	—	1
